rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
4,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.21,-6.30058,1.93952,0.15079,5.34322
4,lorazepam,approved_library,3POZ,EGFR,WT,-0.26,-7.67547,0.94065,0.59274,6.19064
4,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.11,-7.09157,2.35687,0.84861,6.65921
4,mitoxantrone,approved_library,3POZ,EGFR,WT,-0.84,-7.0018,1.24918,0.44892,6.05964
4,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.08,-8.4202,1.21271,0.96802,7.92089
4,molindone,approved_library,3POZ,EGFR,WT,-0.32,-6.49313,1.32803,0.57792,5.863
4,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.53,-5.89207,1.5114,0.2054,5.67319
4,morphine,approved_library,3POZ,EGFR,WT,-0.53,-6.60665,4.64067,0.12701,4.2755
4,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.37,-6.05856,2.54685,0.31925,5.59123
4,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.78,-3.52789,1.84529,0.03105,4.53765
4,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.16,-8.04966,1.06851,0.5436,7.00509
4,nomifensine,approved_library,3POZ,EGFR,WT,-0.72,-7.22485,2.68106,0.08135,4.23831
4,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.45,-8.0755,1.24794,0.72219,5.88449
4,probucol,approved_library,3POZ,EGFR,WT,-1.13,-7.16792,1.34361,0.11642,6.29513
4,probucol,approved_library,5UGC,EGFR,L858R+T790M,-1.88,-9.19143,1.75934,0.3501,7.85128
4,procaine,approved_library,3POZ,EGFR,WT,-0.81,-6.07335,2.78275,0.23405,3.96142
4,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.01,-6.31493,0.98661,0.67827,4.55231
4,promazine,approved_library,3POZ,EGFR,WT,-0.53,-3.50186,0.61957,0.23054,5.40979
4,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.54,-6.35089,2.63283,0.32626,5.5608
4,promethazine,approved_library,3POZ,EGFR,WT,-0.44,-5.38525,0.64156,0.10745,4.8397
4,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.49,-6.59977,1.2578,0.2633,5.49411
4,rimonabant,approved_library,3POZ,EGFR,WT,-2.56,1.56788,1.75621,0.53345,7.08167
4,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-0.82,-9.22882,1.89646,0.49347,7.1964
4,rofecoxib,approved_library,3POZ,EGFR,WT,-0.3,-7.8576,0.95835,0.4232,5.234
4,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.13,-8.47126,1.42302,0.22673,5.18456
4,sertindole,approved_library,3POZ,EGFR,WT,-0.6,-6.27545,2.29572,0.57883,7.1119
4,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-0.77,-6.09613,1.18252,0.41373,7.10133
4,temafloxacin,approved_library,3POZ,EGFR,WT,-0.09,-8.75707,2.77345,0.07581,5.46153
4,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.23,-10.19696,1.52581,0.44841,7.16697
4,tribromsalan,approved_library,3POZ,EGFR,WT,-0.48,-4.81787,1.21674,0.36878,6.06956
4,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-1.05,-2.59357,0.6595,0.18438,5.74315
4,trifluoperazine,approved_library,3POZ,EGFR,WT,-0.92,-6.59589,0.89628,0.05644,5.97524
4,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.44,-6.567,1.83235,0.04031,5.64668
5,amitriptyline,approved_library,3POZ,EGFR,WT,-0.56,-3.71703,1.05607,0.34168,5.82032
5,amitriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.14,-7.43844,1.48239,0.25144,5.593
5,apomorphine,approved_library,3POZ,EGFR,WT,-0.36,-8.60855,1.56044,0.21698,4.96281
5,apomorphine,approved_library,5UGC,EGFR,L858R+T790M,0.36,-9.47769,0.88774,0.90072,6.33615
5,bromazepam,approved_library,3POZ,EGFR,WT,-0.22,-6.73776,3.11057,0.08972,5.57333
5,bromazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.0,-7.56483,2.11382,0.89643,6.75718
5,bromocriptine,approved_library,3POZ,EGFR,WT,-0.87,-8.81479,1.12687,0.10772,6.91053
5,bromocriptine,approved_library,5UGC,EGFR,L858R+T790M,-2.34,-8.27866,1.65859,0.19726,7.08584
5,cefprozil-anhydrous-e,approved_library,3POZ,EGFR,WT,-1.47,-7.1815,3.31394,0.10833,5.14042
5,cefprozil-anhydrous-e,approved_library,5UGC,EGFR,L858R+T790M,-0.73,-7.5428,2.17617,0.22278,5.86266
5,chlorpromazine,approved_library,3POZ,EGFR,WT,-0.64,-3.39097,0.76425,0.18318,5.60711
5,chlorpromazine,approved_library,5UGC,EGFR,L858R+T790M,-1.11,-5.65944,2.48151,0.13974,5.21351
5,citalopram,approved_library,3POZ,EGFR,WT,-0.41,-6.10007,1.17559,0.50874,6.0754
5,citalopram,approved_library,5UGC,EGFR,L858R+T790M,-0.91,-7.75666,3.0041,0.2236,5.19658
5,clomipramine,approved_library,3POZ,EGFR,WT,-1.02,-7.21902,3.19325,0.23895,5.72772
5,clomipramine,approved_library,5UGC,EGFR,L858R+T790M,-0.37,-8.19659,1.08265,0.7364,6.34496
5,clonazepam,approved_library,3POZ,EGFR,WT,-0.41,-7.71405,1.16605,0.77297,6.61008
5,clonazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.01,-7.95524,0.97561,0.95063,6.90838
5,cyproheptadine,approved_library,3POZ,EGFR,WT,-0.98,-7.11392,5.87502,0.02843,3.67155
5,cyproheptadine,approved_library,5UGC,EGFR,L858R+T790M,-0.65,-3.41476,2.32881,0.11203,5.21817
5,diazepam,approved_library,3POZ,EGFR,WT,-0.11,-6.33853,1.28493,0.54111,5.82608
5,diazepam,approved_library,5UGC,EGFR,L858R+T790M,-1.33,-7.42135,2.5151,0.7892,6.36181
5,ergotamine,approved_library,3POZ,EGFR,WT,-0.82,-7.09348,1.21807,0.10702,6.86093
5,ergotamine,approved_library,5UGC,EGFR,L858R+T790M,-1.53,-10.21114,1.74973,0.2564,7.07068
5,fenoldopam,approved_library,3POZ,EGFR,WT,0.13,-7.78342,0.6149,0.21395,5.37382
5,fenoldopam,approved_library,5UGC,EGFR,L858R+T790M,0.44,-9.1733,0.69525,0.84558,6.38469
5,fluoxetine,approved_library,3POZ,EGFR,WT,-0.47,-6.12321,1.1462,0.51061,5.823
5,fluoxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-7.78118,0.8093,0.39982,5.39018
5,gemfibrozil,approved_library,3POZ,EGFR,WT,-0.72,-6.32436,2.3714,0.4348,4.93988
5,gemfibrozil,approved_library,5UGC,EGFR,L858R+T790M,-1.0,-6.35061,1.0958,0.28842,5.06085
5,gemifloxacin,approved_library,3POZ,EGFR,WT,-0.04,-7.46606,1.42503,0.74483,7.06665
5,gemifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.25,-7.78925,0.86805,0.58864,7.07961
5,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.43,-7.0421,2.58292,0.09233,6.81915
5,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-2.71,12.42337,1.89618,0.25915,6.52016
5,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.19,-7.54488,0.80261,0.71971,6.58629
5,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.47,-8.23297,0.97662,0.63091,6.49058
5,levorphanol,approved_library,3POZ,EGFR,WT,-0.89,-6.10989,2.32592,0.10807,4.88273
5,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.22,-6.30052,2.14682,0.1508,5.34323
5,lorazepam,approved_library,3POZ,EGFR,WT,-0.16,-7.7672,1.01673,0.52361,6.14978
5,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.09,-7.0919,2.36047,0.84851,6.65907
5,mitoxantrone,approved_library,3POZ,EGFR,WT,-0.98,-7.44793,1.37235,0.78283,6.43383
5,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.11,-7.76677,1.07725,0.96694,7.54861
5,molindone,approved_library,3POZ,EGFR,WT,-0.1,-6.91632,3.21902,0.09035,5.06188
5,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.55,-6.96763,1.9959,0.20931,5.63947
5,morphine,approved_library,3POZ,EGFR,WT,-0.47,-7.27643,2.17084,0.12339,5.02101
5,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.45,-7.27087,1.81029,0.58148,5.92891
5,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.72,-3.87304,1.86691,0.02913,4.53711
5,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.16,-7.69217,1.83568,0.39733,6.85855
5,nomifensine,approved_library,3POZ,EGFR,WT,-0.25,-7.93027,0.88709,0.27878,4.82542
5,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.51,-8.07551,1.29333,0.72223,5.88457
5,probucol,approved_library,3POZ,EGFR,WT,-1.35,-7.04668,1.42557,0.11117,6.35762
5,probucol,approved_library,5UGC,EGFR,L858R+T790M,-2.45,-5.97884,3.21303,0.08089,6.56324
5,procaine,approved_library,3POZ,EGFR,WT,-0.71,-5.9654,2.45002,0.18555,3.72629
5,procaine,approved_library,5UGC,EGFR,L858R+T790M,-0.08,-6.21703,0.95459,0.687,4.523
5,promazine,approved_library,3POZ,EGFR,WT,-0.56,-3.5714,0.76921,0.23603,5.49132
5,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.53,-6.30609,0.59076,0.29505,5.44195
5,promethazine,approved_library,3POZ,EGFR,WT,-0.67,-2.99926,0.88287,0.26496,5.57953
5,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.49,-5.44356,1.22849,0.21047,5.46566
5,rimonabant,approved_library,3POZ,EGFR,WT,-2.01,-6.12063,1.89779,0.18369,7.07488
5,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-1.19,-8.17899,2.95203,0.26006,7.0969
5,rofecoxib,approved_library,3POZ,EGFR,WT,-0.46,-8.10074,0.61855,0.48141,5.17165
5,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.42,-8.81792,1.60678,0.70441,5.88522
5,sertindole,approved_library,3POZ,EGFR,WT,-0.7,-5.4478,1.35899,0.49679,7.33137
5,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-0.87,-7.68561,1.88292,0.12791,5.93407
5,temafloxacin,approved_library,3POZ,EGFR,WT,-0.1,-9.07769,2.83611,0.08613,5.56622
5,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.21,-10.29177,1.26755,0.59279,7.34272
5,tribromsalan,approved_library,3POZ,EGFR,WT,-0.52,-4.66544,1.33248,0.20207,5.84225
5,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.96,-6.08496,3.80435,0.17894,5.29067
5,trifluoperazine,approved_library,3POZ,EGFR,WT,-0.58,-8.21875,1.74611,0.28382,6.10628
5,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.5,-6.98359,2.10507,0.10684,5.76496
6,amitriptyline,approved_library,3POZ,EGFR,WT,-0.52,-3.78635,1.09487,0.32397,5.69941
6,amitriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.6,-6.36639,4.31532,0.17202,4.48806
6,apomorphine,approved_library,3POZ,EGFR,WT,-0.32,-8.33496,0.34071,0.18433,4.32065
6,apomorphine,approved_library,5UGC,EGFR,L858R+T790M,0.35,-9.47776,0.89762,0.90074,6.3362
6,bromazepam,approved_library,3POZ,EGFR,WT,-0.25,-5.41163,1.11271,0.66272,6.28996
6,bromazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.02,-7.56478,2.1586,0.89643,6.75711
6,bromocriptine,approved_library,3POZ,EGFR,WT,-0.78,-8.85281,1.05254,0.11072,6.86969
6,bromocriptine,approved_library,5UGC,EGFR,L858R+T790M,-1.53,-11.0097,2.28765,0.35389,7.65697
6,cefprozil-anhydrous-e,approved_library,3POZ,EGFR,WT,-1.47,-6.13926,1.22406,0.33089,6.07189
6,cefprozil-anhydrous-e,approved_library,5UGC,EGFR,L858R+T790M,-0.7,-7.53121,1.44413,0.10214,5.6708
6,chlorpromazine,approved_library,3POZ,EGFR,WT,-0.67,-3.39114,0.79521,0.18322,5.60723
6,chlorpromazine,approved_library,5UGC,EGFR,L858R+T790M,-1.06,-6.15746,1.05868,0.21216,5.64196
6,citalopram,approved_library,3POZ,EGFR,WT,-0.36,-6.06377,1.29616,0.53292,6.17827
6,citalopram,approved_library,5UGC,EGFR,L858R+T790M,-1.06,-6.18718,2.51016,0.31277,6.3564
6,clomipramine,approved_library,3POZ,EGFR,WT,-1.19,-7.51368,3.24854,0.21975,5.65277
6,clomipramine,approved_library,5UGC,EGFR,L858R+T790M,-0.85,-8.23419,0.97437,0.76712,6.37949
6,clonazepam,approved_library,3POZ,EGFR,WT,-0.61,-7.73271,1.17715,0.77343,6.62113
6,clonazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.3,-7.76357,1.0045,0.94968,6.98032
6,cyproheptadine,approved_library,3POZ,EGFR,WT,-1.14,0.85456,1.52027,0.18092,5.08791
6,cyproheptadine,approved_library,5UGC,EGFR,L858R+T790M,-0.6,-3.43613,2.21629,0.11887,5.18715
6,diazepam,approved_library,3POZ,EGFR,WT,-0.04,-6.26012,1.26034,0.58168,5.8232
6,diazepam,approved_library,5UGC,EGFR,L858R+T790M,-1.1,-7.42158,2.54008,0.78917,6.36196
6,ergotamine,approved_library,3POZ,EGFR,WT,-0.68,-6.48043,1.47904,0.09801,6.8309
6,ergotamine,approved_library,5UGC,EGFR,L858R+T790M,-2.39,-10.32494,1.8624,0.19478,6.77696
6,fenoldopam,approved_library,3POZ,EGFR,WT,0.12,-7.26195,2.18842,0.30982,5.75371
6,fenoldopam,approved_library,5UGC,EGFR,L858R+T790M,0.45,-9.23199,0.70868,0.84236,6.36953
6,fluoxetine,approved_library,3POZ,EGFR,WT,-0.64,-7.67108,0.83247,0.59156,5.43408
6,fluoxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.07,-7.84736,0.7149,0.37751,5.37922
6,gemfibrozil,approved_library,3POZ,EGFR,WT,-0.61,-6.68749,0.81436,0.35648,5.13968
6,gemfibrozil,approved_library,5UGC,EGFR,L858R+T790M,-1.35,-6.95669,1.31483,0.37077,4.81709
6,gemifloxacin,approved_library,3POZ,EGFR,WT,-0.07,-6.65845,1.56776,0.53585,6.75525
6,gemifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.31,-8.20409,1.92922,0.44476,6.95554
6,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.74,-6.58959,2.41564,0.083,6.38484
6,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-3.58,-7.62269,3.8772,0.10896,7.09041
6,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.16,-7.38382,0.64209,0.7528,6.65389
6,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.51,-8.37398,0.89659,0.41477,6.16303
6,levorphanol,approved_library,3POZ,EGFR,WT,-1.12,-6.75323,2.74559,0.13029,5.24375
6,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.21,-6.30399,2.19363,0.15084,5.34343
6,lorazepam,approved_library,3POZ,EGFR,WT,-0.2,-7.6757,0.96346,0.59277,6.19062
6,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.07,-5.78528,1.70381,0.3519,5.94545
6,mitoxantrone,approved_library,3POZ,EGFR,WT,-0.95,-7.04484,1.2961,0.66333,6.35017
6,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.16,-8.20679,1.45405,0.97019,7.98484
6,molindone,approved_library,3POZ,EGFR,WT,-0.48,-6.75394,2.61911,0.0936,4.54876
6,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.54,-5.89269,1.6367,0.20558,5.67343
6,morphine,approved_library,3POZ,EGFR,WT,-0.53,-6.08537,3.99012,0.11347,4.53829
6,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.49,-6.05531,2.57046,0.31935,5.59183
6,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.75,-3.52213,1.79902,0.03102,4.53764
6,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.07,-8.04941,0.94899,0.54349,7.00484
6,nomifensine,approved_library,3POZ,EGFR,WT,-0.7,-7.22479,2.79981,0.08133,4.23808
6,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.39,-8.07554,1.15799,0.72228,5.88458
6,probucol,approved_library,3POZ,EGFR,WT,-1.04,-6.85971,1.3059,0.11487,6.2822
6,probucol,approved_library,5UGC,EGFR,L858R+T790M,-2.06,-9.38609,1.83223,0.37132,7.85545
6,procaine,approved_library,3POZ,EGFR,WT,-0.69,-5.87726,1.91855,0.12038,3.60024
6,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.11,-6.31283,1.32774,0.67828,4.55161
6,promazine,approved_library,3POZ,EGFR,WT,-0.53,-3.58794,1.06171,0.23114,5.33766
6,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.5,-6.19823,2.32999,0.27763,5.52369
6,promethazine,approved_library,3POZ,EGFR,WT,-0.75,-2.83693,0.94127,0.26762,5.48816
6,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.56,-6.59975,1.267,0.26328,5.49408
6,rimonabant,approved_library,3POZ,EGFR,WT,-1.31,-8.06121,3.83285,0.01439,5.22817
6,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-1.16,-8.63383,3.19148,0.3321,7.14404
6,rofecoxib,approved_library,3POZ,EGFR,WT,-0.46,-7.88815,0.66297,0.44885,5.07888
6,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.36,-9.27701,1.71902,0.82131,6.07963
6,sertindole,approved_library,3POZ,EGFR,WT,-0.66,-5.26944,1.15344,0.50412,7.39303
6,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-0.75,-6.18015,1.27609,0.40709,7.13728
6,temafloxacin,approved_library,3POZ,EGFR,WT,-0.39,-10.23877,1.45433,0.22196,6.58956
6,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.21,-9.81067,1.03279,0.64309,7.51539
6,tribromsalan,approved_library,3POZ,EGFR,WT,-0.53,-4.6891,1.56817,0.16407,5.74961
6,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.43,-4.65123,1.99364,0.17565,5.54328
6,trifluoperazine,approved_library,3POZ,EGFR,WT,-1.07,-5.91597,1.09063,0.03365,5.37639
6,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.54,-7.4189,2.7102,0.19607,5.80213
7,amitriptyline,approved_library,3POZ,EGFR,WT,-0.61,-4.1387,1.35894,0.27208,5.51428
7,amitriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.14,-7.52292,1.96692,0.20067,5.30399
7,apomorphine,approved_library,3POZ,EGFR,WT,0.6,-9.46771,0.50449,0.78864,5.68164
7,apomorphine,approved_library,5UGC,EGFR,L858R+T790M,0.35,-9.47791,0.89241,0.90077,6.33657
7,bromazepam,approved_library,3POZ,EGFR,WT,-0.33,-5.41131,1.19885,0.65373,6.30391
7,bromazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.01,-7.56479,2.08971,0.89646,6.75716
7,bromocriptine,approved_library,3POZ,EGFR,WT,-0.87,-5.35707,2.08698,0.02974,6.54097
7,bromocriptine,approved_library,5UGC,EGFR,L858R+T790M,-1.41,-10.11307,2.39691,0.33989,7.63552
7,cefprozil-anhydrous-e,approved_library,3POZ,EGFR,WT,-1.14,-4.93668,0.98088,0.0852,5.22497
7,cefprozil-anhydrous-e,approved_library,5UGC,EGFR,L858R+T790M,-0.73,-7.52595,1.75111,0.22658,5.8594
7,chlorpromazine,approved_library,3POZ,EGFR,WT,-0.53,-7.23084,1.35508,0.63411,6.47143
7,chlorpromazine,approved_library,5UGC,EGFR,L858R+T790M,-0.44,-6.15231,1.10231,0.54878,6.52532
7,citalopram,approved_library,3POZ,EGFR,WT,-0.35,-6.18684,1.34235,0.55444,6.14992
7,citalopram,approved_library,5UGC,EGFR,L858R+T790M,-1.04,-6.03825,2.44799,0.23837,6.20705
7,clomipramine,approved_library,3POZ,EGFR,WT,-1.13,-7.14866,3.27517,0.244,5.76493
7,clomipramine,approved_library,5UGC,EGFR,L858R+T790M,-0.59,-8.24388,0.94966,0.77404,6.26903
7,clonazepam,approved_library,3POZ,EGFR,WT,-0.6,-7.71402,1.22721,0.773,6.61008
7,clonazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.15,-7.76349,0.41327,0.94964,6.98055
7,cyproheptadine,approved_library,3POZ,EGFR,WT,-0.54,-8.92174,2.44203,0.05313,4.19696
7,cyproheptadine,approved_library,5UGC,EGFR,L858R+T790M,-0.63,-7.14765,1.28274,0.23722,5.72795
7,diazepam,approved_library,3POZ,EGFR,WT,-0.11,-7.08513,2.6112,0.21655,5.48097
7,diazepam,approved_library,5UGC,EGFR,L858R+T790M,-1.1,-7.42139,2.50778,0.78918,6.36175
7,ergotamine,approved_library,3POZ,EGFR,WT,-0.59,-6.48921,2.196,0.05971,6.56081
7,ergotamine,approved_library,5UGC,EGFR,L858R+T790M,-1.96,-9.5167,1.42731,0.15893,6.38591
7,fenoldopam,approved_library,3POZ,EGFR,WT,0.19,-8.04419,1.05119,0.38081,5.52355
7,fenoldopam,approved_library,5UGC,EGFR,L858R+T790M,0.52,-9.17344,0.65671,0.84553,6.38465
7,fluoxetine,approved_library,3POZ,EGFR,WT,-0.38,-7.80874,1.48374,0.34446,5.33793
7,fluoxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.96,-7.22692,2.35466,0.23433,4.77452
7,gemfibrozil,approved_library,3POZ,EGFR,WT,-0.94,-4.78907,0.8118,0.2691,4.83884
7,gemfibrozil,approved_library,5UGC,EGFR,L858R+T790M,-1.14,-6.51597,1.7946,0.31352,4.82584
7,gemifloxacin,approved_library,3POZ,EGFR,WT,-0.04,-7.11526,1.39254,0.36539,6.45542
7,gemifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.25,-8.50663,2.14399,0.50953,6.89643
7,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.02,-6.91708,2.65726,0.10601,6.71996
7,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-2.31,-7.9028,1.64487,0.11323,7.03296
7,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.22,-7.38317,0.57991,0.75279,6.65393
7,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.5,-8.37405,0.86811,0.41475,6.16306
7,levorphanol,approved_library,3POZ,EGFR,WT,-0.89,-7.25778,2.11752,0.11701,4.98748
7,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-1.05,-6.44464,2.14245,0.19995,5.67964
7,lorazepam,approved_library,3POZ,EGFR,WT,-0.25,-7.77701,1.98987,0.78446,6.06229
7,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.06,-7.09169,2.36564,0.8486,6.65911
7,mitoxantrone,approved_library,3POZ,EGFR,WT,-0.76,-6.51959,1.74481,0.77544,6.5404
7,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.11,-8.26501,1.55531,0.96997,7.94749
7,molindone,approved_library,3POZ,EGFR,WT,-0.27,-6.82359,2.71986,0.08451,5.21983
7,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.58,-5.54107,1.73142,0.18601,5.54457
7,morphine,approved_library,3POZ,EGFR,WT,-0.52,-7.26776,2.14336,0.11953,4.97024
7,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.46,-7.27123,1.77205,0.58148,5.92887
7,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.92,-6.63311,1.77432,0.18414,6.3139
7,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.14,-8.1242,0.886,0.57565,7.09228
7,nomifensine,approved_library,3POZ,EGFR,WT,-0.36,-7.44623,0.56726,0.12775,4.36716
7,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,-0.43,-8.07562,1.20773,0.72222,5.88448
7,probucol,approved_library,3POZ,EGFR,WT,-1.41,-6.9071,1.4204,0.11702,6.26871
7,probucol,approved_library,5UGC,EGFR,L858R+T790M,-3.01,5.68327,1.08037,0.86799,7.96256
7,procaine,approved_library,3POZ,EGFR,WT,-0.6,-5.85673,1.86409,0.11872,3.63863
7,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.09,-6.32168,0.97145,0.71435,4.41496
7,promazine,approved_library,3POZ,EGFR,WT,-0.49,-6.92382,1.33308,0.70632,6.1569
7,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.45,-6.55783,1.76051,0.13913,4.86266
7,promethazine,approved_library,3POZ,EGFR,WT,-0.27,-6.8641,0.9596,0.32719,5.71019
7,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.4,-5.46058,1.8366,0.24313,5.7307
7,rimonabant,approved_library,3POZ,EGFR,WT,-1.17,-6.07802,1.01743,0.11812,6.62672
7,rimonabant,approved_library,5UGC,EGFR,L858R+T790M,-1.22,-8.17959,2.8332,0.26224,7.09941
7,rofecoxib,approved_library,3POZ,EGFR,WT,-0.0,-8.43531,0.74003,0.68465,5.58377
7,rofecoxib,approved_library,5UGC,EGFR,L858R+T790M,-0.09,-9.46729,1.59222,0.87963,6.1458
7,sertindole,approved_library,3POZ,EGFR,WT,-0.7,-5.42975,1.10638,0.51479,7.4147
7,sertindole,approved_library,5UGC,EGFR,L858R+T790M,-0.81,-6.21231,1.34204,0.37746,7.10462
7,temafloxacin,approved_library,3POZ,EGFR,WT,0.1,-8.89708,2.41252,0.0592,5.5367
7,temafloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.23,-10.41625,1.32944,0.57845,7.36071
7,tribromsalan,approved_library,3POZ,EGFR,WT,-0.43,-4.81915,1.22528,0.36927,6.0728
7,tribromsalan,approved_library,5UGC,EGFR,L858R+T790M,-0.49,-4.93301,2.30475,0.17128,5.43065
7,trifluoperazine,approved_library,3POZ,EGFR,WT,-0.83,-6.40246,0.87129,0.04996,5.95419
7,trifluoperazine,approved_library,5UGC,EGFR,L858R+T790M,-1.49,-6.92265,1.25525,0.14118,6.0333
8,amitriptyline,approved_library,3POZ,EGFR,WT,-0.56,-4.07023,1.30458,0.28856,5.53939
8,amitriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.35,-6.48106,0.30052,0.09942,4.91497
8,apomorphine,approved_library,3POZ,EGFR,WT,0.21,-8.96612,0.79975,0.2976,5.21956
8,apomorphine,approved_library,5UGC,EGFR,L858R+T790M,0.26,-9.47791,0.90771,0.90074,6.33614
8,bromazepam,approved_library,3POZ,EGFR,WT,-0.19,-5.41153,1.14221,0.66269,6.28999
8,bromazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.02,-7.56475,2.108,0.89643,6.75715
8,bromocriptine,approved_library,3POZ,EGFR,WT,-0.82,-3.73533,4.51955,0.01902,6.45109
8,bromocriptine,approved_library,5UGC,EGFR,L858R+T790M,-2.42,0.36044,4.0719,0.05488,6.38756
8,cefprozil-anhydrous-e,approved_library,3POZ,EGFR,WT,-1.51,-5.4714,1.36684,0.04749,5.04734
8,cefprozil-anhydrous-e,approved_library,5UGC,EGFR,L858R+T790M,-1.19,-6.97146,2.4061,0.04913,5.09016
