rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
1,ibudilast,approved_library,5UGC,EGFR,L858R+T790M,-0.16,-5.83976,1.60897,0.29703,5.39362
1,ibuprofen,approved_library,3POZ,EGFR,WT,0.02,-6.88782,1.15662,0.51302,4.83878
1,ibuprofen,approved_library,5UGC,EGFR,L858R+T790M,-0.12,-6.29521,1.3346,0.33011,4.86062
1,ibutilide,approved_library,3POZ,EGFR,WT,-1.08,-6.62392,1.82132,0.11869,5.56616
1,ibutilide,approved_library,5UGC,EGFR,L858R+T790M,-1.63,-5.87325,3.10717,0.19257,5.4731
1,iloperidone,approved_library,3POZ,EGFR,WT,-0.5,-9.05526,1.46109,0.61022,6.99149
1,iloperidone,approved_library,5UGC,EGFR,L858R+T790M,-1.97,-7.00259,2.66148,0.38365,7.02854
1,iloprost,approved_library,3POZ,EGFR,WT,-0.66,-7.36594,1.5575,0.15137,5.46034
1,iloprost,approved_library,5UGC,EGFR,L858R+T790M,-1.33,-5.13563,5.61646,0.07625,5.71248
1,imatinib,multi_kinase,3POZ,EGFR,WT,-1.11,-2.06803,1.76626,0.28582,7.04428
1,imatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.83,-9.44637,5.06503,0.09586,6.92387
1,imipramine,approved_library,3POZ,EGFR,WT,-0.92,-7.25938,1.70601,0.23949,5.15309
1,imipramine,approved_library,5UGC,EGFR,L858R+T790M,-0.56,-7.41404,0.70422,0.46466,5.71102
1,inamrinone,approved_library,3POZ,EGFR,WT,0.34,-6.2719,0.32019,0.5908,5.00398
1,inamrinone,approved_library,5UGC,EGFR,L858R+T790M,0.07,-6.53926,0.59153,0.92008,5.61688
1,indalpine,approved_library,3POZ,EGFR,WT,-0.28,-7.70179,2.5579,0.41666,5.47622
1,indalpine,approved_library,5UGC,EGFR,L858R+T790M,-1.13,-6.44385,0.93758,0.21223,4.87586
1,indapamide,approved_library,3POZ,EGFR,WT,-0.8,-8.65102,0.69084,0.77631,6.87348
1,indapamide,approved_library,5UGC,EGFR,L858R+T790M,-0.59,-7.348,2.50482,0.1782,5.21147
1,indinavir-anhydrous,approved_library,3POZ,EGFR,WT,-1.51,-6.65189,1.1559,0.21931,7.27205
1,indinavir-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,-2.38,-8.28366,4.50915,0.10767,5.86171
1,indomethacin,approved_library,3POZ,EGFR,WT,-0.02,-8.42669,2.44947,0.78898,6.75446
1,indomethacin,approved_library,5UGC,EGFR,L858R+T790M,-1.65,-7.56161,1.74998,0.2721,5.7588
1,indoprofen,approved_library,3POZ,EGFR,WT,0.07,-8.96773,0.75814,0.88901,6.11396
1,indoprofen,approved_library,5UGC,EGFR,L858R+T790M,-0.25,-8.26903,0.53078,0.80177,5.65422
1,irinotecan,approved_library,3POZ,EGFR,WT,-1.26,-10.25425,1.81748,0.54965,7.42195
1,irinotecan,approved_library,5UGC,EGFR,L858R+T790M,-1.22,-5.9195,1.04397,0.43789,7.26806
1,isoproterenol,approved_library,3POZ,EGFR,WT,-0.25,-5.95342,0.69134,0.55592,4.23111
1,isoproterenol,approved_library,5UGC,EGFR,L858R+T790M,-0.06,-6.12517,1.56467,0.61257,4.19134
1,isosorbide-dinitrate,approved_library,3POZ,EGFR,WT,-0.1,-5.22094,2.31657,0.21787,2.90518
1,isosorbide-dinitrate,approved_library,5UGC,EGFR,L858R+T790M,-0.66,-5.52822,1.89591,0.24129,3.5358
1,isotretinoin,approved_library,3POZ,EGFR,WT,-0.37,-7.05844,0.92677,0.53196,6.28986
1,isotretinoin,approved_library,5UGC,EGFR,L858R+T790M,-0.96,-7.76981,3.20107,0.28215,5.63323
1,itraconazole,repurposing_candidate,3POZ,EGFR,WT,-1.34,-7.37523,2.32216,0.18423,7.07274
1,itraconazole,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.99,3.38008,1.37259,0.31418,7.18598
1,ketanserin,approved_library,3POZ,EGFR,WT,0.05,-10.90803,1.05958,0.93674,7.73188
1,ketanserin,approved_library,5UGC,EGFR,L858R+T790M,-1.5,-7.61085,2.04729,0.44602,6.6776
1,ketoprofen,approved_library,3POZ,EGFR,WT,0.14,-8.57507,0.45658,0.86087,5.8205
1,ketoprofen,approved_library,5UGC,EGFR,L858R+T790M,-0.13,-7.63933,1.60877,0.33986,4.80636
1,ketorolac,approved_library,3POZ,EGFR,WT,0.24,-8.63361,0.67517,0.83482,5.60118
1,ketorolac,approved_library,5UGC,EGFR,L858R+T790M,-0.25,-5.45204,2.24985,0.44167,5.33402
1,ketotifen,approved_library,3POZ,EGFR,WT,-0.03,-8.27095,1.8318,0.41412,5.94762
1,ketotifen,approved_library,5UGC,EGFR,L858R+T790M,0.11,-6.56028,0.6943,0.33992,6.2851
1,labetalol,approved_library,3POZ,EGFR,WT,0.1,-8.75202,0.65419,0.80931,6.83901
1,labetalol,approved_library,5UGC,EGFR,L858R+T790M,-0.77,-6.75803,1.0885,0.69996,5.95511
1,lansoprazole,approved_library,3POZ,EGFR,WT,-0.38,-6.6429,1.00418,0.66652,6.54607
1,lansoprazole,approved_library,5UGC,EGFR,L858R+T790M,-1.18,-6.5084,3.18871,0.18288,5.28053
1,lapatinib,egfr_family,3POZ,EGFR,WT,-0.55,-10.42011,1.22379,0.93957,8.58887
1,lapatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.77,0.54727,2.58997,0.66372,8.21876
1,levofloxacin-anhydrous,approved_library,3POZ,EGFR,WT,0.27,-6.92166,2.4425,0.44792,6.18185
1,levofloxacin-anhydrous,approved_library,5UGC,EGFR,L858R+T790M,0.53,-8.4549,0.82831,0.45097,6.18301
1,levorphanol,approved_library,3POZ,EGFR,WT,-0.93,-6.90973,2.28198,0.1434,5.32352
1,levorphanol,approved_library,5UGC,EGFR,L858R+T790M,-0.89,-8.60385,1.90655,0.25836,5.76576
1,lidocaine,approved_library,3POZ,EGFR,WT,-0.08,-6.52731,0.88393,0.61972,5.43275
1,lidocaine,approved_library,5UGC,EGFR,L858R+T790M,-0.51,-5.60131,1.30342,0.26109,4.8491
1,lindane,approved_library,3POZ,EGFR,WT,-0.25,-3.74049,1.71827,0.17462,4.37317
1,lindane,approved_library,5UGC,EGFR,L858R+T790M,-1.02,-1.27836,1.12832,0.11518,4.27993
1,linezolid,approved_library,3POZ,EGFR,WT,0.14,-8.97492,0.7487,0.29607,5.43739
1,linezolid,approved_library,5UGC,EGFR,L858R+T790M,-0.86,-6.34891,2.47585,0.25085,5.25143
1,lofexidine,approved_library,3POZ,EGFR,WT,-0.05,-6.91041,0.7908,0.63751,5.73769
1,lofexidine,approved_library,5UGC,EGFR,L858R+T790M,-0.24,-6.4013,1.58492,0.3545,5.56733
1,lomefloxacin,approved_library,3POZ,EGFR,WT,0.34,-7.64406,0.99435,0.59238,6.7206
1,lomefloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.16,-7.82907,1.35512,0.60301,6.81353
1,lomustine,approved_library,3POZ,EGFR,WT,0.0,-4.70192,0.69636,0.43253,5.01866
1,lomustine,approved_library,5UGC,EGFR,L858R+T790M,-0.35,-4.52869,1.36365,0.34548,4.60707
1,lorazepam,approved_library,3POZ,EGFR,WT,-0.39,-6.19688,3.27874,0.44975,6.00344
1,lorazepam,approved_library,5UGC,EGFR,L858R+T790M,-0.4,-7.46415,1.13855,0.90101,6.83774
1,lormetazepam,approved_library,3POZ,EGFR,WT,-0.01,-7.68943,1.12333,0.29983,5.79707
1,lormetazepam,approved_library,5UGC,EGFR,L858R+T790M,-1.28,-5.48979,1.84485,0.32951,5.83869
1,lovastatin,approved_library,3POZ,EGFR,WT,-1.73,-6.7063,2.14994,0.06707,5.13302
1,lovastatin,approved_library,5UGC,EGFR,L858R+T790M,-2.01,-6.28967,1.19854,0.58344,6.50256
1,loxoprofen,approved_library,3POZ,EGFR,WT,0.14,-8.3498,0.82538,0.69886,5.65403
1,loxoprofen,approved_library,5UGC,EGFR,L858R+T790M,-0.81,-6.82542,0.86267,0.18035,4.38306
1,macimorelin,approved_library,3POZ,EGFR,WT,-1.03,-8.23685,1.36754,0.05655,6.44709
1,macimorelin,approved_library,5UGC,EGFR,L858R+T790M,-1.53,-7.35622,1.62659,0.06739,6.1988
1,mafenide,approved_library,3POZ,EGFR,WT,-0.07,-5.17944,0.86057,0.59295,3.49261
1,mafenide,approved_library,5UGC,EGFR,L858R+T790M,-0.72,-6.08018,2.11916,0.24422,3.91817
1,maralixibat-chloride,approved_library,3POZ,EGFR,WT,-1.5,-5.45951,3.7549,0.06484,6.8317
1,maralixibat-chloride,approved_library,5UGC,EGFR,L858R+T790M,-2.17,-3.69957,2.80348,0.0696,6.69469
1,mecamylamine,approved_library,3POZ,EGFR,WT,-0.76,-4.0569,1.96402,0.19226,3.97268
1,mecamylamine,approved_library,5UGC,EGFR,L858R+T790M,-0.58,-4.17682,2.68838,0.18682,3.46484
1,mechlorethamine,approved_library,3POZ,EGFR,WT,-0.37,-3.25092,1.17304,0.52292,3.41316
1,mechlorethamine,approved_library,5UGC,EGFR,L858R+T790M,-0.28,-3.45441,1.03728,0.58114,3.24975
1,meclofenamic-acid,approved_library,3POZ,EGFR,WT,-0.08,-7.56793,0.61177,0.86577,6.22405
1,meclofenamic-acid,approved_library,5UGC,EGFR,L858R+T790M,-0.92,-4.45262,0.89911,0.29217,5.73187
1,melagatran,approved_library,3POZ,EGFR,WT,-0.89,-7.27234,1.98643,0.10768,5.9487
1,melagatran,approved_library,5UGC,EGFR,L858R+T790M,-2.0,-6.48536,2.77127,0.03674,5.29104
1,melatonin,approved_library,3POZ,EGFR,WT,-0.16,-6.06166,1.95692,0.31544,4.48911
1,melatonin,approved_library,5UGC,EGFR,L858R+T790M,-0.66,-6.78258,1.41645,0.19782,4.90738
1,meloxicam,approved_library,3POZ,EGFR,WT,0.04,-7.11344,0.80245,0.8355,6.62927
1,meloxicam,approved_library,5UGC,EGFR,L858R+T790M,-0.42,-7.96467,2.05944,0.22553,5.40148
1,menadione,approved_library,3POZ,EGFR,WT,0.35,-7.09433,1.60117,0.78846,5.14774
1,menadione,approved_library,5UGC,EGFR,L858R+T790M,0.4,-6.93685,1.45019,0.86896,5.05519
1,meperidine,approved_library,3POZ,EGFR,WT,-0.57,-5.06268,1.82286,0.11882,4.44335
1,meperidine,approved_library,5UGC,EGFR,L858R+T790M,-0.72,-5.86335,1.69683,0.3159,5.17122
1,meropenem,approved_library,3POZ,EGFR,WT,-0.15,-8.45226,1.01312,0.11808,5.72427
1,meropenem,approved_library,5UGC,EGFR,L858R+T790M,-1.88,-5.80449,1.99787,0.07426,5.5385
1,metformin,repurposing_candidate,3POZ,EGFR,WT,0.24,-3.64962,1.04335,0.88093,4.29364
1,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.44,-3.95014,0.66264,0.90131,4.10238
1,methaqualone,approved_library,3POZ,EGFR,WT,-0.61,-7.62584,0.61667,0.29426,5.57605
1,methaqualone,approved_library,5UGC,EGFR,L858R+T790M,-1.03,-8.30082,2.80356,0.30536,5.33255
1,metharbital,approved_library,3POZ,EGFR,WT,-0.29,-4.51735,1.01352,0.79254,4.95309
1,metharbital,approved_library,5UGC,EGFR,L858R+T790M,-0.24,-5.96426,1.13658,0.8981,5.46435
1,methazolamide,approved_library,3POZ,EGFR,WT,-0.08,-4.82126,1.05375,0.76322,4.31668
1,methazolamide,approved_library,5UGC,EGFR,L858R+T790M,-0.9,-4.55467,1.71958,0.64387,4.34268
1,methicillin,approved_library,3POZ,EGFR,WT,-0.98,-5.81723,2.08125,0.21971,5.58624
1,methicillin,approved_library,5UGC,EGFR,L858R+T790M,-0.66,-3.95439,1.25366,0.29946,6.02589
1,methohexital,approved_library,3POZ,EGFR,WT,-0.8,-5.41542,3.40658,0.08299,4.67605
1,methohexital,approved_library,5UGC,EGFR,L858R+T790M,-0.89,-3.94226,1.46149,0.71245,6.16694
1,methoxamine,approved_library,3POZ,EGFR,WT,-0.61,-5.37013,0.88525,0.8428,4.55715
1,methoxamine,approved_library,5UGC,EGFR,L858R+T790M,-0.27,-5.0694,1.75622,0.34428,4.84531
1,methoxsalen,approved_library,3POZ,EGFR,WT,0.04,-6.00382,0.74554,0.8793,4.75495
1,methoxsalen,approved_library,5UGC,EGFR,L858R+T790M,-0.3,-6.8577,1.79531,0.70675,5.01872
1,methyldopa,approved_library,3POZ,EGFR,WT,-0.29,-5.86471,1.26554,0.57667,3.98419
1,methyldopa,approved_library,5UGC,EGFR,L858R+T790M,-0.62,-6.13066,0.61716,0.48679,4.24178
1,metoclopramide,approved_library,3POZ,EGFR,WT,-0.48,-5.7735,1.44413,0.12304,5.06772
1,metoclopramide,approved_library,5UGC,EGFR,L858R+T790M,-0.21,-5.89933,0.88844,0.61555,6.043
1,metoprolol,approved_library,3POZ,EGFR,WT,-0.11,-7.17222,1.41865,0.15564,4.27704
1,metoprolol,approved_library,5UGC,EGFR,L858R+T790M,-0.7,-5.25568,1.25764,0.19497,4.37354
1,mexiletine,approved_library,3POZ,EGFR,WT,-0.35,-6.09925,0.52132,0.71958,4.68402
1,mexiletine,approved_library,5UGC,EGFR,L858R+T790M,0.01,-5.93991,0.82074,0.47079,4.40965
1,mianserin,approved_library,3POZ,EGFR,WT,-0.77,-7.48122,2.12677,0.05528,4.29966
1,mianserin,approved_library,5UGC,EGFR,L858R+T790M,0.39,-8.12643,0.8641,0.50143,5.50408
1,miconazole,approved_library,3POZ,EGFR,WT,-0.66,-6.17604,0.56691,0.56822,6.99812
1,miconazole,approved_library,5UGC,EGFR,L858R+T790M,-1.8,-6.67055,3.16708,0.23719,5.8371
1,miltefosine,approved_library,3POZ,EGFR,WT,-1.17,-6.02594,2.30109,0.19255,5.24553
1,miltefosine,approved_library,5UGC,EGFR,L858R+T790M,-1.63,-2.40635,1.83518,0.66528,5.75691
1,misoprostol,approved_library,3POZ,EGFR,WT,-0.94,-6.50289,1.19963,0.5856,6.44583
1,misoprostol,approved_library,5UGC,EGFR,L858R+T790M,-1.84,-5.32147,2.68016,0.10569,5.16957
1,mitomycin,approved_library,3POZ,EGFR,WT,0.03,-7.03531,2.72633,0.29972,5.6237
1,mitomycin,approved_library,5UGC,EGFR,L858R+T790M,-0.1,-6.70915,1.17364,0.53562,6.09371
1,mitoxantrone,approved_library,3POZ,EGFR,WT,-1.04,-7.40068,1.57432,0.73297,6.39198
1,mitoxantrone,approved_library,5UGC,EGFR,L858R+T790M,0.11,-8.53271,1.43046,0.9635,7.83329
1,molindone,approved_library,3POZ,EGFR,WT,-0.26,-5.74413,2.49491,0.0654,4.29042
1,molindone,approved_library,5UGC,EGFR,L858R+T790M,-0.21,-6.82789,1.72165,0.39626,5.69366
1,morphine,approved_library,3POZ,EGFR,WT,-0.48,-5.60633,3.23427,0.08337,4.71828
1,morphine,approved_library,5UGC,EGFR,L858R+T790M,-0.38,-6.88971,1.60185,0.55588,5.85263
1,moxifloxacin,approved_library,3POZ,EGFR,WT,-0.79,-3.86441,1.52029,0.0391,4.59786
1,moxifloxacin,approved_library,5UGC,EGFR,L858R+T790M,-0.2,-7.74278,0.83491,0.46036,6.87219
1,moxonidine,approved_library,3POZ,EGFR,WT,-0.35,-5.27062,0.86203,0.86285,5.96372
1,moxonidine,approved_library,5UGC,EGFR,L858R+T790M,-1.09,-5.40093,1.59834,0.2981,4.97397
1,naftifine,approved_library,3POZ,EGFR,WT,0.03,-8.7936,0.86339,0.32961,5.19754
1,naftifine,approved_library,5UGC,EGFR,L858R+T790M,-0.76,-8.49702,2.66382,0.20642,5.06988
1,nalidixic-acid,approved_library,3POZ,EGFR,WT,-0.46,-6.7598,1.40515,0.58651,5.28774
1,nalidixic-acid,approved_library,5UGC,EGFR,L858R+T790M,0.41,-6.92757,0.89085,0.63187,5.89317
1,naloxone,approved_library,3POZ,EGFR,WT,-0.36,-6.11237,3.99587,0.12006,4.6582
1,naloxone,approved_library,5UGC,EGFR,L858R+T790M,-0.53,-6.5539,1.17973,0.69024,6.55057
1,naltrexone,approved_library,3POZ,EGFR,WT,-0.19,-7.30445,2.75046,0.18123,5.16631
1,naltrexone,approved_library,5UGC,EGFR,L858R+T790M,-0.79,-7.45388,1.25335,0.74353,6.7871
1,nefazodone,approved_library,3POZ,EGFR,WT,-1.49,-7.97175,1.97192,0.28922,6.83376
1,nefazodone,approved_library,5UGC,EGFR,L858R+T790M,-1.64,-0.33612,1.86872,0.41152,6.79695
1,nelfinavir,approved_library,3POZ,EGFR,WT,-0.89,-8.94884,2.87388,0.07455,6.13149
1,nelfinavir,approved_library,5UGC,EGFR,L858R+T790M,-2.13,-8.09831,2.82798,0.2505,7.04195
1,neostigmine,approved_library,3POZ,EGFR,WT,-0.02,-5.82441,0.3284,0.51519,4.32339
1,neostigmine,approved_library,5UGC,EGFR,L858R+T790M,-1.15,-5.12763,0.53928,0.19826,4.16885
1,neratinib,egfr_family,3POZ,EGFR,WT,-0.28,-8.48199,1.85945,0.70138,8.70107
1,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.13,0.63493,2.05465,0.63129,8.47259
1,nevirapine,approved_library,3POZ,EGFR,WT,-0.2,-6.64059,1.53761,0.23486,5.87645
1,nevirapine,approved_library,5UGC,EGFR,L858R+T790M,0.1,-6.2437,0.62437,0.7917,6.99166
1,nicotine,approved_library,3POZ,EGFR,WT,0.46,-5.304,0.92128,0.85081,4.46731
1,nicotine,approved_library,5UGC,EGFR,L858R+T790M,-0.04,-5.61157,0.2156,0.88386,4.98466
1,nitrazepam,approved_library,3POZ,EGFR,WT,-0.61,-7.50247,1.36943,0.43709,5.91884
1,nitrazepam,approved_library,5UGC,EGFR,L858R+T790M,0.3,-7.17828,0.86749,0.69729,6.00391
1,nitrofurantoin,approved_library,3POZ,EGFR,WT,-0.29,-6.83677,1.73669,0.28143,4.69565
1,nitrofurantoin,approved_library,5UGC,EGFR,L858R+T790M,-0.31,-5.9399,0.97526,0.87124,5.1634
1,nomifensine,approved_library,3POZ,EGFR,WT,-0.28,-6.78252,0.91142,0.42499,5.44912
1,nomifensine,approved_library,5UGC,EGFR,L858R+T790M,0.27,-8.64866,0.49237,0.29066,5.08679
1,norfloxacin,approved_library,3POZ,EGFR,WT,0.29,-7.32202,1.12778,0.68986,6.35495
1,norfloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.46,-8.1943,1.48364,0.52084,6.40267
1,nortriptyline,approved_library,3POZ,EGFR,WT,-0.59,-3.25898,1.38547,0.36526,5.49667
1,nortriptyline,approved_library,5UGC,EGFR,L858R+T790M,-0.91,-5.9773,2.18892,0.50467,4.99886
1,ofloxacin,approved_library,3POZ,EGFR,WT,0.18,-7.23553,2.30693,0.66017,6.19673
1,ofloxacin,approved_library,5UGC,EGFR,L858R+T790M,0.46,-8.20321,0.64094,0.46073,6.22318
1,olsalazine,approved_library,3POZ,EGFR,WT,-0.13,-8.69619,1.47815,0.61162,5.38059
1,olsalazine,approved_library,5UGC,EGFR,L858R+T790M,-0.59,-7.66623,0.83221,0.24343,5.10724
1,ondansetron,approved_library,3POZ,EGFR,WT,-0.1,-7.07938,1.4451,0.40507,6.19989
1,ondansetron,approved_library,5UGC,EGFR,L858R+T790M,-0.26,-7.34798,2.56289,0.09066,5.05099
1,osimertinib,known_answer,3POZ,EGFR,WT,-0.69,-6.20712,1.19321,0.75644,8.20598
1,osimertinib,known_answer,5UGC,EGFR,L858R+T790M,-1.22,-7.47971,2.65168,0.68863,8.04796
1,oxazepam,approved_library,3POZ,EGFR,WT,0.42,-7.75149,0.4964,0.70186,5.51037
1,oxazepam,approved_library,5UGC,EGFR,L858R+T790M,0.18,-7.44541,1.23355,0.87917,6.48617
1,oxprenolol,approved_library,3POZ,EGFR,WT,-0.68,-6.51161,2.71898,0.49522,4.82891
1,oxprenolol,approved_library,5UGC,EGFR,L858R+T790M,-0.15,-6.11337,1.18929,0.38142,4.6944
1,ozagrel,approved_library,3POZ,EGFR,WT,0.02,-6.42997,0.83081,0.73087,5.65718
1,ozagrel,approved_library,5UGC,EGFR,L858R+T790M,-0.72,-6.24695,1.59146,0.75263,5.59439
1,paroxetine,approved_library,3POZ,EGFR,WT,-0.97,-8.83281,1.78218,0.73361,6.40209
1,paroxetine,approved_library,5UGC,EGFR,L858R+T790M,-0.88,-7.12674,1.83123,0.09277,4.65807
1,penicillin-g,approved_library,3POZ,EGFR,WT,-0.74,-6.43894,1.29891,0.43117,6.11868
1,penicillin-g,approved_library,5UGC,EGFR,L858R+T790M,-0.31,-5.38247,2.42105,0.08613,5.28674
1,penicillin-v,approved_library,3POZ,EGFR,WT,-0.44,-8.10448,2.31193,0.31495,5.88959
1,penicillin-v,approved_library,5UGC,EGFR,L858R+T790M,-0.48,-5.32157,2.58111,0.0674,5.1582
1,pentamidine,approved_library,3POZ,EGFR,WT,-0.61,-7.17794,1.81376,0.13197,5.51428
1,pentamidine,approved_library,5UGC,EGFR,L858R+T790M,-1.43,-7.24308,1.63206,0.19852,5.92916
1,pentobarbital,approved_library,3POZ,EGFR,WT,-1.41,-4.3141,2.4453,0.14398,4.52523
1,pentobarbital,approved_library,5UGC,EGFR,L858R+T790M,-0.95,-5.45796,3.73952,0.09565,4.36969
1,pentoxifylline,approved_library,3POZ,EGFR,WT,-0.47,-6.77938,2.5873,0.5154,5.79686
1,pentoxifylline,approved_library,5UGC,EGFR,L858R+T790M,-0.5,-6.40853,1.58584,0.95352,6.60805
1,pergolide,approved_library,3POZ,EGFR,WT,-0.24,-8.30867,2.89634,0.13162,5.40774
1,pergolide,approved_library,5UGC,EGFR,L858R+T790M,-0.15,-6.81547,1.1469,0.50882,6.73745
1,perphenazine,approved_library,3POZ,EGFR,WT,-0.72,-7.71933,4.03982,0.15232,5.75835
1,perphenazine,approved_library,5UGC,EGFR,L858R+T790M,-1.3,-6.08065,1.78021,0.15188,6.30892
1,phenacetin,approved_library,3POZ,EGFR,WT,0.01,-5.04671,0.60232,0.57649,4.22305
1,phenacetin,approved_library,5UGC,EGFR,L858R+T790M,0.02,-5.1403,1.00246,0.81315,4.43239
1,phenobarbital,approved_library,3POZ,EGFR,WT,-1.02,-2.08906,0.56977,0.71887,5.43261
1,phenobarbital,approved_library,5UGC,EGFR,L858R+T790M,-1.06,-5.34383,4.18291,0.09173,4.02472
1,phentolamine,approved_library,3POZ,EGFR,WT,-0.07,-7.26624,0.85061,0.71585,6.18167
1,phentolamine,approved_library,5UGC,EGFR,L858R+T790M,-0.1,-7.88563,0.69464,0.93605,7.01677
1,phenylbutazone,approved_library,3POZ,EGFR,WT,-0.05,-7.49178,2.05034,0.18206,5.29832
1,phenylbutazone,approved_library,5UGC,EGFR,L858R+T790M,-0.64,-6.55039,0.85649,0.8082,6.64839
1,phenytoin,approved_library,3POZ,EGFR,WT,-0.41,-4.47096,0.7826,0.55428,5.73902
1,phenytoin,approved_library,5UGC,EGFR,L858R+T790M,-0.41,-5.09073,1.56901,0.59724,5.57772
1,physostigmine,approved_library,3POZ,EGFR,WT,-0.06,-7.32032,1.95551,0.22087,5.32687
1,physostigmine,approved_library,5UGC,EGFR,L858R+T790M,-0.71,-6.68373,2.62231,0.85494,6.79494
1,pilocarpine,approved_library,3POZ,EGFR,WT,-0.01,-5.2791,0.26803,0.84937,5.37332
1,pilocarpine,approved_library,5UGC,EGFR,L858R+T790M,-0.28,-5.85722,0.54695,0.87543,5.49108
1,pindolol,approved_library,3POZ,EGFR,WT,-0.4,-6.94053,1.53471,0.08908,3.95047
1,pindolol,approved_library,5UGC,EGFR,L858R+T790M,-0.39,-6.07365,0.69382,0.40621,4.69591
1,pioglitazone,approved_library,3POZ,EGFR,WT,-0.45,-7.66111,1.05938,0.26462,5.71761
1,pioglitazone,approved_library,5UGC,EGFR,L858R+T790M,-1.23,-6.14103,1.53146,0.25989,6.00428
1,pirenzepine,approved_library,3POZ,EGFR,WT,-0.66,-7.89025,1.622,0.56606,6.24508
1,pirenzepine,approved_library,5UGC,EGFR,L858R+T790M,0.03,-7.6412,3.08094,0.16705,6.15819
1,piroxicam,approved_library,3POZ,EGFR,WT,0.1,-7.51688,0.62004,0.39895,5.93227
1,piroxicam,approved_library,5UGC,EGFR,L858R+T790M,-0.15,-7.89116,2.19378,0.20089,5.30382
1,plerixafor,approved_library,3POZ,EGFR,WT,-1.1,-6.5858,4.30677,0.01791,4.71423
1,plerixafor,approved_library,5UGC,EGFR,L858R+T790M,-1.62,-5.09318,2.53268,0.13897,6.11273
1,podofilox,approved_library,3POZ,EGFR,WT,-0.04,-7.80753,0.46085,0.89514,6.89387
1,podofilox,approved_library,5UGC,EGFR,L858R+T790M,-0.51,-7.11082,3.40944,0.14595,5.31232
1,ponatinib,multi_kinase,3POZ,EGFR,WT,-1.15,-8.76986,2.95654,0.08844,6.45187
1,ponatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-2.76,5.23562,3.14953,0.54103,7.37191
1,practolol,approved_library,3POZ,EGFR,WT,-0.09,-7.14735,2.08537,0.28141,4.89607
1,practolol,approved_library,5UGC,EGFR,L858R+T790M,-0.99,-5.91645,1.65071,0.50881,4.87419
1,pranlukast,approved_library,3POZ,EGFR,WT,-0.88,-9.79613,1.45985,0.32505,7.64265
1,pranlukast,approved_library,5UGC,EGFR,L858R+T790M,-2.16,-7.73033,2.42519,0.23209,7.00337
1,prazosin,approved_library,3POZ,EGFR,WT,0.15,-8.45133,0.94219,0.59949,6.92242
1,prazosin,approved_library,5UGC,EGFR,L858R+T790M,-1.16,6.96016,0.94212,0.69891,7.0511
1,prednisone,approved_library,3POZ,EGFR,WT,-1.25,-8.07104,1.99981,0.35854,5.74613
1,prednisone,approved_library,5UGC,EGFR,L858R+T790M,-1.24,-7.13471,2.96652,0.56513,5.90923
1,primaquine,approved_library,3POZ,EGFR,WT,-0.62,-6.13985,1.87613,0.23131,5.06972
1,primaquine,approved_library,5UGC,EGFR,L858R+T790M,-0.35,-6.41036,0.83902,0.368,5.96952
1,probucol,approved_library,3POZ,EGFR,WT,-1.12,-6.70651,1.34702,0.10885,6.18213
1,probucol,approved_library,5UGC,EGFR,L858R+T790M,-1.85,-9.4415,1.64955,0.37365,7.87284
1,procainamide-hydrochloride,approved_library,3POZ,EGFR,WT,-0.44,-5.65388,1.24811,0.26549,4.95982
1,procainamide-hydrochloride,approved_library,5UGC,EGFR,L858R+T790M,-0.02,-6.33697,0.75711,0.73431,4.96265
1,procaine,approved_library,3POZ,EGFR,WT,-0.67,-5.03699,1.15726,0.11352,4.29318
1,procaine,approved_library,5UGC,EGFR,L858R+T790M,0.14,-6.32522,0.9671,0.73963,4.45836
1,progesterone,approved_library,3POZ,EGFR,WT,-0.7,-8.32428,1.02948,0.35915,5.72635
1,progesterone,approved_library,5UGC,EGFR,L858R+T790M,-2.09,-3.9983,3.50334,0.09774,5.43128
1,promazine,approved_library,3POZ,EGFR,WT,-0.45,-3.78049,0.76187,0.22515,5.34138
1,promazine,approved_library,5UGC,EGFR,L858R+T790M,-0.48,-6.34584,0.64916,0.35569,5.54391
1,promethazine,approved_library,3POZ,EGFR,WT,-0.68,-1.84463,1.46887,0.27175,5.38719
1,promethazine,approved_library,5UGC,EGFR,L858R+T790M,-0.66,-6.14732,0.88525,0.26502,5.63163
1,pronetalol,approved_library,3POZ,EGFR,WT,-0.14,-6.71905,1.3856,0.38448,4.97379
1,pronetalol,approved_library,5UGC,EGFR,L858R+T790M,-0.5,-6.85703,1.61914,0.34107,4.8147
1,propafenone,approved_library,3POZ,EGFR,WT,-0.67,-7.32969,0.79233,0.75765,6.73104
1,propafenone,approved_library,5UGC,EGFR,L858R+T790M,-0.81,-7.95039,2.79654,0.24313,5.35428
